beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,n_draws_attempted
0.25907296674081615,0.09205631317968808,0.4575299473961937,0.705109624883855,0.717,10.193,0.3589967141506581,6.6,573.8,1.0850767085076707,10000
0.1777707971931531,0.06154076673527519,0.36898070856543524,0.6032659536774224,0.744,15.191999999999997,0.3893709534888251,7.8,585.6,0.8091397849462365,10000
0.22878282543442385,0.07539017347929022,0.41715530236569925,0.7085734988011407,0.7350000000000001,13.002999999999997,0.3597376166618172,6.6,577.2,0.9986394557823128,10000
0.21204430388883902,0.08607913782654635,0.3833208552759588,0.3549932231283881,0.6759999999999999,10.506999999999998,0.3837852628053133,7.8,578.2,0.9511834319526628,10000
0.27233091480352467,0.12541659066630728,0.4952394851573563,0.7544772841023949,0.6119999999999999,7.379,0.3569269023732007,7.6,660.0,1.127450980392157,10000
0.16195790746595307,0.06969648495453251,0.3446410748818285,0.37421355609736257,0.717,13.353,0.37702044566640464,9.0,604.2,0.7433751743375173,10000
0.12978706301319448,0.08985042482670487,0.2911599363193834,0.4998469366043793,0.5979999999999999,10.280999999999997,0.3507334991734671,10.2,565.0,0.7207357859531774,10000
0.28403954740575243,0.08586002384657114,0.40034576630416113,0.8937996635459265,0.732,10.918999999999999,0.38809229770470466,5.6,465.0,0.9193989071038251,10000
0.20085353339720932,0.1014955205975156,0.29377406115215987,0.7553860803279048,0.6609999999999999,8.833999999999998,0.3673071968778812,6.6,391.8,0.7307110438729199,10000
0.1934370509759692,0.12170591084574922,0.3928458119865451,0.8053511619464309,0.556,6.803,0.3479485064252673,7.6,616.6,1.0215827338129495,10000
