beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,n_draws_attempted
0.1955503400027331,0.07868688804269118,0.39055553611876404,0.53233971878433,0.7,11.561,0.3851061088922617,8.0,627.4,0.8585714285714285,10.85452,50000
0.1393020959338099,0.07892233329756781,0.31852421663583,0.5227216226671263,0.623,11.234999999999998,0.3437308014315609,10.0,630.2,0.8089887640449438,11.270660000000001,50000
0.2054741149766343,0.05669529198408936,0.41785817790643964,0.8790334153077934,0.7789999999999999,16.485,0.3827370100684065,7.8,644.8,0.8395378690629013,10.878739999999999,50000
0.127066290607084,0.06559356217933718,0.2519050039897159,0.6462988333759424,0.67,13.892,0.3743861095188571,10.2,522.2,0.6611940298507463,9.99266,50000
0.17753021550675435,0.09062781845853218,0.37951551629255525,0.7921100850556788,0.6249999999999999,9.895999999999999,0.34697259358560084,9.4,699.2,0.9296000000000002,11.02022,50000
0.20782501771641745,0.1330098157959098,0.3845170274366185,0.8756839718242768,0.55,6.384,0.33583219050170265,7.6,533.0,0.9763636363636363,11.0074,50000
0.2125820911187116,0.09125548606420182,0.3751905477844033,0.6309839553645887,0.673,10.051999999999998,0.4053031875336809,7.6,534.4,0.8380386329866268,10.31636,50000
0.16982658467026923,0.09329995089943359,0.364386052358473,0.5696057804609702,0.6290000000000001,9.340999999999998,0.34295604143600206,8.6,639.8,0.9491255961844196,11.177420000000001,50000
0.18700909559219236,0.09606064602475,0.42778671968234516,0.8235637627022917,0.602,9.293000000000001,0.359870846605164,9.0,706.6,1.0016611295681064,11.19286,50000
0.1468764326271376,0.08308454019019215,0.2566812213234969,0.42769544616151123,0.637,11.023,0.37545553435224366,9.0,465.2,0.6452119309262166,9.64588,50000
0.25436829488665086,0.10612779161839947,0.29806416845363776,0.8500098890768606,0.666,8.264,0.35565913367702034,5.8,349.8,0.7612612612612613,8.957440000000002,50000
0.2250666068704007,0.1153840183056761,0.28664650556365273,0.760879656584396,0.62,7.394,0.3547129552550671,6.6,373.8,0.7225806451612903,9.40322,50000
0.24832849273480723,0.09383320005411626,0.3619813844839921,0.7150244912234869,0.676,9.97,0.34364045140846916,6.2,460.2,0.9822485207100591,9.8661,50000
0.16409860924670328,0.05705736947063445,0.22186436058148626,0.8487201533727634,0.766,16.287,0.40269110358880456,7.4,369.6,0.5313315926892951,8.81514,50000
0.13324064581293565,0.07784348218188866,0.2180670939015773,0.6480319992860007,0.657,11.785999999999998,0.3965291494975094,8.8,418.2,0.6331811263318112,9.482240000000001,50000
0.14544019111470982,0.07248427664580144,0.31196527510353245,0.7737091094917815,0.66,12.661999999999999,0.3457254457551155,10.4,645.0,0.7636363636363637,11.47764,50000
0.1546874190192262,0.07402006835800616,0.32947551909928674,0.24914551609411092,0.679,12.395999999999997,0.3782797221822789,8.8,585.6,0.8011782032400588,10.64864,50000
0.15659406238995682,0.07078024024050379,0.3413024217864827,0.5034763608728238,0.6849999999999999,12.818000000000001,0.3693548852197997,9.6,627.2,0.8175182481751825,10.903359999999997,50000
0.17953799162282916,0.12872333942632627,0.34553557357515113,0.678197901694488,0.5549999999999999,6.9590000000000005,0.35143406135513106,8.4,549.8,0.90990990990991,10.870680000000002,50000
0.1878361133952791,0.10573993614305376,0.23504438872482514,0.686658476770197,0.6380000000000001,8.4,0.3593270821872222,6.8,353.2,0.6771159874608149,9.234119999999999,50000
0.23902458589562384,0.10647227680296767,0.35742202329327555,0.695115808777786,0.67,8.594999999999999,0.36309981735087077,6.6,468.0,0.8716417910447761,9.478919999999999,50000
0.1677280893211759,0.10883190599604692,0.3155585949726432,0.8639159263397385,0.5900000000000001,8.444999999999999,0.3466968054429532,7.8,523.6,0.8101694915254236,10.22342,50000
0.18265714436304883,0.06518665156622007,0.3228311506413505,0.7992262512371235,0.7510000000000001,14.149999999999997,0.40012891897826347,8.0,487.8,0.7163781624500665,9.12528,50000
0.16378344581658652,0.09053790751794866,0.3103565896075196,0.5937376379243098,0.6809999999999999,10.674,0.36316943339687396,7.8,535.8,0.8179148311306903,9.710019999999998,50000
0.1645890338649224,0.07295814566449432,0.3530939385728325,0.6599440518002719,0.6739999999999999,12.807999999999998,0.38630256575961014,8.8,621.2,0.8219584569732938,11.37846,50000
0.1718421722464261,0.06939287447934134,0.31771536731683353,0.658618169622885,0.7,13.986999999999998,0.4191810317832493,8.4,513.0,0.7085714285714286,10.10376,50000
0.16927173089318898,0.08976485572588157,0.3657601070463984,0.8102283219603114,0.6399999999999999,10.383999999999997,0.33479958747535743,9.6,645.0,0.9015625000000002,11.73326,50000
0.13851118878262306,0.08076345565470976,0.2458561916697166,0.8807832352120533,0.677,12.028999999999996,0.39005826589696047,9.8,462.4,0.6129985228951256,9.87522,50000
0.17399483789544948,0.08968944992614507,0.2447282944122586,0.6702686500097108,0.648,10.019,0.3729353767686233,7.0,361.2,0.6003086419753086,9.28492,50000
0.15618546356300272,0.11441854369224903,0.26267863095528304,0.6982254214799923,0.5660000000000001,8.002999999999998,0.3560827220297996,8.4,453.8,0.7173144876325087,10.335880000000001,50000
0.14150483721537568,0.10533489249006507,0.2112064559562554,0.7868077259631091,0.5780000000000001,9.259999999999998,0.35491397080889897,8.8,381.8,0.5692041522491349,9.8923,50000
0.15979294204395844,0.05755864629083656,0.29712505456396227,0.6940180943528477,0.7529999999999999,16.595,0.39511343401660337,8.8,550.2,0.6998671978751662,9.69942,50000
0.22245294394315937,0.10067348884047558,0.3100958167576033,0.7546219257276491,0.6799999999999999,8.697,0.35465926931246405,6.0,406.6,0.7955882352941177,9.4194,50000
0.23768870115031643,0.06415780239819881,0.3981123778564379,0.7230137488466455,0.756,15.021999999999997,0.3766961460943864,6.8,537.0,0.8875661375661376,10.131339999999998,50000
0.1838635394861932,0.06942913884077002,0.35012558929849247,0.7335979551434334,0.728,13.123999999999999,0.3907401228807136,8.2,581.0,0.8090659340659341,10.765080000000001,50000
0.16316321953235524,0.07884416907074049,0.24064437584948042,0.6416368037625872,0.6699999999999999,11.143999999999998,0.4029094683147898,7.6,397.0,0.6044776119402985,9.4767,50000
0.15445847981019775,0.06905000024395312,0.3745690275542911,0.6631754775296848,0.668,13.320999999999998,0.35612638976106814,10.2,709.6,0.874251497005988,11.325259999999998,50000
0.18345354024755212,0.11450055116575406,0.3869074251873099,0.631717407594331,0.5880000000000001,7.581,0.36765605456447803,8.2,607.8,0.9829931972789113,10.96862,50000
0.1709203665993817,0.08845157779028434,0.3125957094136598,0.45020899593530156,0.6649999999999999,10.116999999999999,0.36960538032950063,8.4,546.8,0.7518796992481205,10.70206,50000
0.2036594146688728,0.09465249216520959,0.41302559569331426,0.6690586182887184,0.6580000000000001,9.456,0.3854920529447385,7.6,608.6,1.0182370820668691,10.96578,50000
0.1858649263642868,0.10247271648589326,0.33976021851464094,0.7503968542335079,0.648,9.097999999999999,0.40683360815462616,7.6,522.0,0.8626543209876544,10.41928,50000
0.24230833609911726,0.10437541661562363,0.3924351685422274,0.8751920180999241,0.666,8.572,0.363741950847309,6.6,509.6,0.9624624624624623,10.80642,50000
0.15326499874897137,0.04793071548065195,0.28416578496478534,0.8630030409025414,0.766,17.999,0.4189293478429469,8.0,509.6,0.6736292428198434,10.04594,50000
0.2021768928612836,0.11630824993483518,0.21036321940811176,0.8744472956622393,0.63,7.647999999999999,0.3657025016391014,6.4,309.8,0.5968253968253968,9.0623,50000
0.15235196008557744,0.0789241568840986,0.3738088917861925,0.6009345095359059,0.651,11.622999999999996,0.3628869178201116,9.0,696.0,0.923195084485407,11.52542,50000
0.18217419404301016,0.11600649585306604,0.3662972598438938,0.7474018101447031,0.579,7.956999999999999,0.37441133403441546,8.0,589.2,0.9775474956822108,10.8887,50000
0.234292860024463,0.08844670310931088,0.4023234487093735,0.834374959391146,0.708,10.166999999999998,0.3744873560144531,7.0,568.0,0.9420903954802261,10.77682,50000
0.2228549182622975,0.09238809205412765,0.38743050564818743,0.6325297047199646,0.67,9.726999999999999,0.3554308953266848,7.2,561.4,1.0,10.818100000000001,50000
0.29501341678577864,0.09524866470393205,0.3989426936820003,0.8767830968562389,0.7129999999999999,9.49,0.35947135571280564,5.8,457.4,0.962131837307153,9.6607,50000
0.14303069594211493,0.06220504069572607,0.3187073964510768,0.7506334208564117,0.6950000000000001,14.562999999999999,0.3461675349821967,10.0,594.4,0.7122302158273381,10.73556,50000
0.1839560408454389,0.0590179478532111,0.4164715359043218,0.8698348362103512,0.763,16.389,0.3868055416432855,8.6,704.6,0.9187418086500655,10.71918,50000
0.14735488763660723,0.08752620943518169,0.33527555894151934,0.849866516644132,0.619,10.504,0.31957051409152004,10.6,630.6,0.7915993537964459,11.235960000000002,50000
0.21017093585996238,0.11766392904610604,0.30280625687596996,0.8334668045675306,0.619,7.583999999999999,0.3515672512770482,7.0,421.4,0.7479806138933763,10.425120000000001,50000
0.24210119832918064,0.09145471698959423,0.385264914791913,0.7981896653102921,0.684,10.026999999999997,0.36233482963645564,6.4,507.4,0.9488304093567251,10.65024,50000
0.12759423354227262,0.09924780774599042,0.26387837824935606,0.8260435787487906,0.5840000000000001,9.338,0.3581683578668362,9.0,533.6,0.7585616438356163,9.95924,50000
0.2591074911064473,0.07638354584177146,0.39530217874897033,0.8436757359482663,0.7300000000000001,11.376,0.3564205216446178,6.4,515.8,0.9315068493150683,10.30324,50000
